exam_id,relative_path,num_nans
1636956,code15/1636956,13
3789901,code15/3789901,6
688020,code15/688020,6
755035,code15/755035,6
755632,code15/755632,6
34218,code15/34218,6
1224210,code15/1224210,6
527653,code15/527653,6
1300439,code15/1300439,6
1314284,code15/1314284,6
2846790,code15/2846790,6
1043961,code15/1043961,6
1624398,code15/1624398,6
429837,code15/429837,6
2797478,code15/2797478,6
474104,code15/474104,6
174831,code15/174831,6
2725162,code15/2725162,6
4195324,code15/4195324,6
1151262,code15/1151262,6
372353,code15/372353,6
461213,code15/461213,6
978432,code15/978432,6
3084824,code15/3084824,6
1330082,code15/1330082,6
1549819,code15/1549819,6
948295,code15/948295,6
663640,code15/663640,6
1673802,code15/1673802,6
611173,code15/611173,6
4264238,code15/4264238,6
1695026,code15/1695026,6
81091,code15/81091,6
697008,code15/697008,6
851495,code15/851495,6
12634,code15/12634,6
1097456,code15/1097456,6
1626465,code15/1626465,6
2661561,code15/2661561,6
2539241,code15/2539241,6
1356855,code15/1356855,6
362799,code15/362799,6
190316,code15/190316,6
1170705,code15/1170705,6
961421,code15/961421,6
163245,code15/163245,6
2854520,code15/2854520,6
4396938,code15/4396938,6
1382834,code15/1382834,6
1462888,code15/1462888,6
4258586,code15/4258586,6
491300,code15/491300,6
48735,code15/48735,6
227141,code15/227141,6
262391,code15/262391,6
296648,code15/296648,6
2680484,code15/2680484,6
2941106,code15/2941106,6
1236047,code15/1236047,6
559775,code15/559775,6
4208422,code15/4208422,6
265877,code15/265877,6
69133,code15/69133,6
691326,code15/691326,6
1076752,code15/1076752,6
272571,code15/272571,6
2831860,code15/2831860,6
276947,code15/276947,6
641769,code15/641769,6
47915,code15/47915,6
1639232,code15/1639232,6
1553368,code15/1553368,6
841496,code15/841496,6
547800,code15/547800,6
56132,code15/56132,6
227747,code15/227747,6
777964,code15/777964,6
1388043,code15/1388043,6
1045693,code15/1045693,6
1248834,code15/1248834,6
1152525,code15/1152525,6
1115826,code15/1115826,6
1443310,code15/1443310,6
1179181,code15/1179181,6
17038,code15/17038,6
1412103,code15/1412103,6
1519447,code15/1519447,6
1386660,code15/1386660,13
227940,code15/227940,6
3106613,code15/3106613,6
1371987,code15/1371987,6
812373,code15/812373,6
268108,code15/268108,6
934186,code15/934186,6
158751,code15/158751,6
1051819,code15/1051819,6
365413,code15/365413,6
558323,code15/558323,6
1239208,code15/1239208,6
1401787,code15/1401787,6
266803,code15/266803,6
571775,code15/571775,6
444099,code15/444099,6
553484,code15/553484,6
2943941,code15/2943941,6
234204,code15/234204,6
699375,code15/699375,6
3037461,code15/3037461,6
252091,code15/252091,6
2790869,code15/2790869,6
989213,code15/989213,6
644711,code15/644711,6
244500,code15/244500,6
2872580,code15/2872580,6
3413718,code15/3413718,6
1378771,code15/1378771,6
899193,code15/899193,6
3177937,code15/3177937,13
3083105,code15/3083105,6
375338,code15/375338,6
932864,code15/932864,6
1335946,code15/1335946,6
1197362,code15/1197362,6
3065192,code15/3065192,6
746047,code15/746047,6
279366,code15/279366,6
69288,code15/69288,6
594051,code15/594051,6
392557,code15/392557,6
773281,code15/773281,6
379222,code15/379222,6
929735,code15/929735,6
3156043,code15/3156043,6
1144229,code15/1144229,6
753645,code15/753645,6
884108,code15/884108,6
1489147,code15/1489147,6
523390,code15/523390,6
937303,code15/937303,6
1108634,code15/1108634,6
416063,code15/416063,6
294222,code15/294222,6
340459,code15/340459,6
2858214,code15/2858214,6
482529,code15/482529,6
3215981,code15/3215981,6
906735,code15/906735,16
784462,code15/784462,6
521960,code15/521960,6
2882860,code15/2882860,6
4413263,code15/4413263,6
584369,code15/584369,6
56698,code15/56698,6
296892,code15/296892,6
34366,code15/34366,6
1023151,code15/1023151,6
1407405,code15/1407405,6
45793,code15/45793,6
4197331,code15/4197331,6
2679980,code15/2679980,6
1051634,code15/1051634,6
1245092,code15/1245092,6
986754,code15/986754,6
2927221,code15/2927221,6
820970,code15/820970,6
1100774,code15/1100774,6
1640405,code15/1640405,6
899207,code15/899207,6
4252929,code15/4252929,6
884051,code15/884051,6
672811,code15/672811,6
1388076,code15/1388076,6
86974,code15/86974,6
4234890,code15/4234890,6
1448137,code15/1448137,6
1226830,code15/1226830,6
1314032,code15/1314032,6
495501,code15/495501,6
2927619,code15/2927619,6
1276650,code15/1276650,6
911667,code15/911667,6
1419979,code15/1419979,6
421491,code15/421491,6
384186,code15/384186,6
844814,code15/844814,6
1308152,code15/1308152,6
1364062,code15/1364062,6
856089,code15/856089,6
2844915,code15/2844915,6
147996,code15/147996,6
1324100,code15/1324100,6
874272,code15/874272,6
3006991,code15/3006991,6
4273974,code15/4273974,6
528171,code15/528171,6
4246078,code15/4246078,6
868417,code15/868417,6
519491,code15/519491,6
3626580,code15/3626580,6
1075183,code15/1075183,6
1390907,code15/1390907,6
1278551,code15/1278551,6
1665326,code15/1665326,6
1411717,code15/1411717,6
1410146,code15/1410146,6
108665,code15/108665,6
400758,code15/400758,6
1363905,code15/1363905,6
732223,code15/732223,6
4257917,code15/4257917,6
431028,code15/431028,6
811349,code15/811349,6
14787,code15/14787,6
78297,code15/78297,6
631074,code15/631074,6
1500598,code15/1500598,6
1503601,code15/1503601,6
1041329,code15/1041329,6
1553155,code15/1553155,6
714539,code15/714539,13
2943553,code15/2943553,6
18593,code15/18593,6
1194331,code15/1194331,6
4407033,code15/4407033,6
934890,code15/934890,6
3139130,code15/3139130,6
1627733,code15/1627733,6
1132866,code15/1132866,6
548228,code15/548228,6
1390432,code15/1390432,6
708604,code15/708604,6
1182404,code15/1182404,6
329054,code15/329054,6
2857294,code15/2857294,6
2933585,code15/2933585,6
2668208,code15/2668208,6
2929248,code15/2929248,6
383324,code15/383324,6
881694,code15/881694,6
4236153,code15/4236153,6
47640,code15/47640,6
2884985,code15/2884985,6
167581,code15/167581,6
550509,code15/550509,6
2868559,code15/2868559,6
2505887,code15/2505887,6
751368,code15/751368,6
2985495,code15/2985495,6
2830457,code15/2830457,6
583461,code15/583461,6
1182922,code15/1182922,6
2933892,code15/2933892,6
3004930,code15/3004930,6
3789978,code15/3789978,6
460345,code15/460345,6
2854618,code15/2854618,6
295283,code15/295283,6
1288300,code15/1288300,6
1543984,code15/1543984,6
337511,code15/337511,6
3784642,code15/3784642,6
2921282,code15/2921282,6
1082476,code15/1082476,6
1074398,code15/1074398,6
758165,code15/758165,6
881160,code15/881160,6
210893,code15/210893,6
1117910,code15/1117910,6
1012326,code15/1012326,6
398740,code15/398740,6
424615,code15/424615,6
4411253,code15/4411253,6
1263163,code15/1263163,6
472013,code15/472013,6
3004262,code15/3004262,6
1498611,code15/1498611,6
1556232,code15/1556232,6
1026654,code15/1026654,6
1034195,code15/1034195,6
3183553,code15/3183553,6
981238,code15/981238,6
841825,code15/841825,6
987162,code15/987162,6
551986,code15/551986,6
350597,code15/350597,6
843649,code15/843649,6
3124153,code15/3124153,6
1654391,code15/1654391,6
1121769,code15/1121769,6
2931645,code15/2931645,6
2819897,code15/2819897,6
1335585,code15/1335585,6
10508,code15/10508,6
580418,code15/580418,6
48581,code15/48581,6
725475,code15/725475,6
1037116,code15/1037116,6
1354068,code15/1354068,6
3021727,code15/3021727,6
3116541,code15/3116541,6
3201905,code15/3201905,6
769400,code15/769400,6
231034,code15/231034,6
695857,code15/695857,6
995651,code15/995651,6
1472264,code15/1472264,13
3175392,code15/3175392,6
2677358,code15/2677358,6
342769,code15/342769,6
1122979,code15/1122979,6
1556675,code15/1556675,6
551783,code15/551783,6
1557604,code15/1557604,6
2862700,code15/2862700,6
194498,code15/194498,6
552175,code15/552175,6
370699,code15/370699,6
1033053,code15/1033053,6
2983594,code15/2983594,6
982716,code15/982716,6
264705,code15/264705,6
620334,code15/620334,6
1523108,code15/1523108,6
1508944,code15/1508944,6
1594663,code15/1594663,6
1590543,code15/1590543,6
2774741,code15/2774741,6
402074,code15/402074,6
3136631,code15/3136631,6
1011222,code15/1011222,6
808717,code15/808717,6
1157127,code15/1157127,6
3142792,code15/3142792,6
1316454,code15/1316454,6
44824,code15/44824,6
958663,code15/958663,6
2929041,code15/2929041,6
275613,code15/275613,6
3065661,code15/3065661,6
741530,code15/741530,6
143051,code15/143051,6
203215,code15/203215,6
3124431,code15/3124431,6
684918,code15/684918,6
493545,code15/493545,6
4275464,code15/4275464,6
452451,code15/452451,6
1467150,code15/1467150,6
298643,code15/298643,6
3617552,code15/3617552,6
1160566,code15/1160566,6
4249477,code15/4249477,6
1419698,code15/1419698,6
1265715,code15/1265715,6
1429094,code15/1429094,6
2894445,code15/2894445,6
1168592,code15/1168592,6
714696,code15/714696,6
82235,code15/82235,6
4201857,code15/4201857,6
1236710,code15/1236710,6
2661428,code15/2661428,6
692277,code15/692277,6
1034691,code15/1034691,6
1320283,code15/1320283,6
1402783,code15/1402783,6
2895733,code15/2895733,6
3017064,code15/3017064,6
185845,code15/185845,13
1459712,code15/1459712,6
2767272,code15/2767272,6
1006995,code15/1006995,6
3411752,code15/3411752,6
1597228,code15/1597228,6
465933,code15/465933,6
102218,code15/102218,6
763883,code15/763883,6
214263,code15/214263,6
735951,code15/735951,6
633592,code15/633592,6
3049081,code15/3049081,6
3174899,code15/3174899,6
2779544,code15/2779544,6
1101991,code15/1101991,6
4214466,code15/4214466,6
560587,code15/560587,6
632793,code15/632793,6
1049340,code15/1049340,6
1349249,code15/1349249,6
3080396,code15/3080396,6
79995,code15/79995,6
943601,code15/943601,6
372199,code15/372199,6
571861,code15/571861,6
1497058,code15/1497058,6
1297121,code15/1297121,6
213615,code15/213615,6
5072,code15/5072,6
2776166,code15/2776166,6
254925,code15/254925,6
2910536,code15/2910536,6
446586,code15/446586,6
3126797,code15/3126797,6
3211445,code15/3211445,6
70325,code15/70325,6
104666,code15/104666,6
970205,code15/970205,6
1136165,code15/1136165,6
3189500,code15/3189500,6
4265575,code15/4265575,6
514101,code15/514101,6
2978252,code15/2978252,6
2851984,code15/2851984,6
201272,code15/201272,6
4395751,code15/4395751,6
707455,code15/707455,6
44965,code15/44965,6
1345094,code15/1345094,6
1465735,code15/1465735,6
1141209,code15/1141209,6
1221840,code15/1221840,6
397675,code15/397675,6
1609559,code15/1609559,6
2957781,code15/2957781,6
1107158,code15/1107158,6
1099655,code15/1099655,6
3102313,code15/3102313,6
606097,code15/606097,6
324489,code15/324489,6
2824021,code15/2824021,6
1381394,code15/1381394,6
840824,code15/840824,6
3118705,code15/3118705,6
1493940,code15/1493940,6
931088,code15/931088,6
333551,code15/333551,6
2734639,code15/2734639,6
1581306,code15/1581306,6
3180317,code15/3180317,6
4259921,code15/4259921,6
520386,code15/520386,6
402900,code15/402900,6
1645043,code15/1645043,6
3210443,code15/3210443,6
628360,code15/628360,6
485977,code15/485977,6
3174908,code15/3174908,6
1418748,code15/1418748,6
2679219,code15/2679219,6
1233032,code15/1233032,6
3154448,code15/3154448,6
217064,code15/217064,6
708037,code15/708037,6
747541,code15/747541,6
4250513,code15/4250513,6
3048632,code15/3048632,6
1412612,code15/1412612,6
4211445,code15/4211445,6
116100,code15/116100,6
1211295,code15/1211295,6
2668864,code15/2668864,6
2898760,code15/2898760,6
954663,code15/954663,6
43842,code15/43842,6
1222131,code15/1222131,6
225791,code15/225791,6
450510,code15/450510,6
4396032,code15/4396032,6
1637108,code15/1637108,6
1000182,code15/1000182,6
336101,code15/336101,6
762022,code15/762022,6
259117,code15/259117,6
498241,code15/498241,6
528118,code15/528118,6
187293,code15/187293,6
1036910,code15/1036910,6
3789476,code15/3789476,6
316687,code15/316687,6
18915,code15/18915,6
1152394,code15/1152394,6
1518692,code15/1518692,6
852012,code15/852012,6
1621796,code15/1621796,6
947440,code15/947440,6
1313693,code15/1313693,6
2938185,code15/2938185,6
850299,code15/850299,6
954418,code15/954418,6
100530,code15/100530,6
4218510,code15/4218510,6
1122991,code15/1122991,6
383268,code15/383268,6
496817,code15/496817,6
749919,code15/749919,6
2763696,code15/2763696,6
2838919,code15/2838919,6
708433,code15/708433,6
1517097,code15/1517097,6
943816,code15/943816,6
615393,code15/615393,6
4398935,code15/4398935,7
284203,code15/284203,6
271869,code15/271869,6
838061,code15/838061,6
424006,code15/424006,6
789895,code15/789895,6
151800,code15/151800,6
703400,code15/703400,6
1366021,code15/1366021,6
987872,code15/987872,6
1509202,code15/1509202,6
255314,code15/255314,6
83466,code15/83466,6
345150,code15/345150,6
3400981,code15/3400981,6
2661693,code15/2661693,6
561113,code15/561113,6
874116,code15/874116,6
406105,code15/406105,6
3621918,code15/3621918,6
828850,code15/828850,6
36578,code15/36578,6
996230,code15/996230,6
2876458,code15/2876458,6
3142,code15/3142,6
3395988,code15/3395988,6
1111301,code15/1111301,6
662921,code15/662921,6
1240839,code15/1240839,6
977658,code15/977658,6
1037475,code15/1037475,6
292583,code15/292583,6
581304,code15/581304,6
77459,code15/77459,6
4409037,code15/4409037,6
2918359,code15/2918359,6
795857,code15/795857,6
1618346,code15/1618346,6
1149335,code15/1149335,6
676393,code15/676393,6
1641337,code15/1641337,6
3789698,code15/3789698,6
3014079,code15/3014079,6
3223696,code15/3223696,6
1344948,code15/1344948,6
3794930,code15/3794930,6
1459286,code15/1459286,6
2958,code15/2958,6
1201901,code15/1201901,6
2962446,code15/2962446,6
1576629,code15/1576629,6
570917,code15/570917,6
867976,code15/867976,6
161821,code15/161821,6
1196171,code15/1196171,6
1463563,code15/1463563,6
1114951,code15/1114951,6
3061443,code15/3061443,6
1162331,code15/1162331,6
1221137,code15/1221137,6
3044908,code15/3044908,6
764045,code15/764045,6
745734,code15/745734,6
1504913,code15/1504913,6
676250,code15/676250,6
1446389,code15/1446389,6
726077,code15/726077,6
2964652,code15/2964652,6
1355329,code15/1355329,6
2893543,code15/2893543,6
1668407,code15/1668407,6
214325,code15/214325,6
214626,code15/214626,6
1496679,code15/1496679,6
4246093,code15/4246093,6
919787,code15/919787,6
385595,code15/385595,6
2978618,code15/2978618,6
631420,code15/631420,6
2996527,code15/2996527,6
1413136,code15/1413136,6
1250521,code15/1250521,6
1583854,code15/1583854,6
1309008,code15/1309008,6
343577,code15/343577,6
640391,code15/640391,6
951335,code15/951335,6
176476,code15/176476,6
1091909,code15/1091909,6
851663,code15/851663,6
406626,code15/406626,6
15777,code15/15777,6
412259,code15/412259,6
267782,code15/267782,6
2852543,code15/2852543,6
440074,code15/440074,6
1133536,code15/1133536,6
298804,code15/298804,6
1369762,code15/1369762,6
611203,code15/611203,6
2538176,code15/2538176,6
1308355,code15/1308355,6
3079857,code15/3079857,6
912073,code15/912073,6
2771831,code15/2771831,6
293990,code15/293990,6
1365203,code15/1365203,6
316026,code15/316026,6
595449,code15/595449,6
4207813,code15/4207813,6
179184,code15/179184,6
2904837,code15/2904837,6
1566639,code15/1566639,6
588747,code15/588747,6
699079,code15/699079,6
1148916,code15/1148916,6
1121456,code15/1121456,6
4389548,code15/4389548,6
1543247,code15/1543247,6
606113,code15/606113,6
448255,code15/448255,6
3219150,code15/3219150,6
769742,code15/769742,6
1570907,code15/1570907,6
1615217,code15/1615217,6
3795588,code15/3795588,6
3045339,code15/3045339,6
3178475,code15/3178475,6
3794111,code15/3794111,6
1536351,code15/1536351,6
2798017,code15/2798017,6
805747,code15/805747,6
1026153,code15/1026153,6
19931,code15/19931,6
736770,code15/736770,6
1333574,code15/1333574,6
740768,code15/740768,6
532747,code15/532747,6
4210851,code15/4210851,6
546230,code15/546230,6
486737,code15/486737,6
820048,code15/820048,6
932072,code15/932072,6
965445,code15/965445,6
381391,code15/381391,6
3627019,code15/3627019,6
765114,code15/765114,6
443014,code15/443014,6
1627123,code15/1627123,6
3413198,code15/3413198,6
3202321,code15/3202321,6
1387998,code15/1387998,6
1009988,code15/1009988,6
10163,code15/10163,6
1020143,code15/1020143,6
102085,code15/102085,6
1020860,code15/1020860,6
1020861,code15/1020861,6
1045453,code15/1045453,6
104832,code15/104832,13
1088268,code15/1088268,13
1092558,code15/1092558,6
1097244,code15/1097244,6
1097957,code15/1097957,13
1101228,code15/1101228,6
1106740,code15/1106740,6
1125189,code15/1125189,6
1127506,code15/1127506,6
113212,code15/113212,6
1133183,code15/1133183,6
1134788,code15/1134788,6
1136480,code15/1136480,6
1138801,code15/1138801,6
1140788,code15/1140788,6
114173,code15/114173,7
1156277,code15/1156277,6
115721,code15/115721,6
1172034,code15/1172034,6
1172990,code15/1172990,6
117915,code15/117915,6
1196487,code15/1196487,13
1197846,code15/1197846,6
1198535,code15/1198535,6
1222567,code15/1222567,6
1224050,code15/1224050,6
1244617,code15/1244617,6
1252491,code15/1252491,6
1254816,code15/1254816,6
126444,code15/126444,6
1268155,code15/1268155,6
1271015,code15/1271015,6
1272282,code15/1272282,6
1279443,code15/1279443,6
1284876,code15/1284876,6
1291946,code15/1291946,6
1296655,code15/1296655,6
129732,code15/129732,6
1300,code15/1300,6
1302303,code15/1302303,6
1306361,code15/1306361,6
1317956,code15/1317956,6
1319530,code15/1319530,6
1325823,code15/1325823,6
1330870,code15/1330870,6
1346632,code15/1346632,6
1348356,code15/1348356,6
1371488,code15/1371488,6
137977,code15/137977,6
1394331,code15/1394331,6
1401767,code15/1401767,6
1408718,code15/1408718,6
142108,code15/142108,6
1429931,code15/1429931,6
1456644,code15/1456644,6
147125,code15/147125,6
1490631,code15/1490631,6
1496954,code15/1496954,6
1523972,code15/1523972,6
1532651,code15/1532651,6
153934,code15/153934,6
1540730,code15/1540730,6
1541080,code15/1541080,6
1547045,code15/1547045,6
1549881,code15/1549881,6
1554977,code15/1554977,6
1565354,code15/1565354,6
1566999,code15/1566999,6
1570762,code15/1570762,6
1595939,code15/1595939,6
159708,code15/159708,6
1606262,code15/1606262,6
1610475,code15/1610475,6
162088,code15/162088,6
1625419,code15/1625419,6
1638391,code15/1638391,6
1638989,code15/1638989,6
1650986,code15/1650986,6
1651611,code15/1651611,6
1653258,code15/1653258,6
1665433,code15/1665433,6
1672113,code15/1672113,6
171772,code15/171772,6
172007,code15/172007,6
185136,code15/185136,6
192884,code15/192884,6
195648,code15/195648,6
204015,code15/204015,13
210295,code15/210295,6
210865,code15/210865,6
216400,code15/216400,6
219605,code15/219605,6
229141,code15/229141,6
234733,code15/234733,6
241543,code15/241543,6
243352,code15/243352,6
2503264,code15/2503264,6
2503585,code15/2503585,6
2503735,code15/2503735,6
2519781,code15/2519781,6
2525830,code15/2525830,6
2531761,code15/2531761,6
2531903,code15/2531903,6
2531911,code15/2531911,6
2532235,code15/2532235,6
2532759,code15/2532759,6
2533282,code15/2533282,6
2533982,code15/2533982,6
2538552,code15/2538552,6
2538920,code15/2538920,6
254975,code15/254975,6
25549,code15/25549,7
256721,code15/256721,6
2655354,code15/2655354,6
2656017,code15/2656017,6
2657550,code15/2657550,6
2658277,code15/2658277,6
2661458,code15/2661458,6
2664710,code15/2664710,6
2665398,code15/2665398,6
2671048,code15/2671048,6
2672008,code15/2672008,6
2672597,code15/2672597,6
2676003,code15/2676003,6
2676496,code15/2676496,6
2678080,code15/2678080,13
2679904,code15/2679904,6
2680498,code15/2680498,6
2683207,code15/2683207,6
2687310,code15/2687310,6
271678,code15/271678,6
2730098,code15/2730098,6
2734959,code15/2734959,6
2740829,code15/2740829,6
274230,code15/274230,6
2743585,code15/2743585,6
274493,code15/274493,6
2750816,code15/2750816,6
2756924,code15/2756924,6
2761305,code15/2761305,6
2763293,code15/2763293,6
2765659,code15/2765659,6
2766386,code15/2766386,6
2767239,code15/2767239,6
2773019,code15/2773019,6
2773684,code15/2773684,6
2775976,code15/2775976,6
2778056,code15/2778056,6
2778172,code15/2778172,6
2779053,code15/2779053,6
2792057,code15/2792057,6
2792791,code15/2792791,6
2795505,code15/2795505,6
2797229,code15/2797229,6
2801552,code15/2801552,6
2801735,code15/2801735,6
281171,code15/281171,6
2816239,code15/2816239,6
2816993,code15/2816993,6
2818439,code15/2818439,6
2819270,code15/2819270,6
2822184,code15/2822184,6
2827180,code15/2827180,6
2836319,code15/2836319,6
2838558,code15/2838558,6
2838709,code15/2838709,6
2838770,code15/2838770,6
284580,code15/284580,6
2853920,code15/2853920,6
2856783,code15/2856783,6
2858306,code15/2858306,6
2862771,code15/2862771,6
286332,code15/286332,6
2864278,code15/2864278,6
2864537,code15/2864537,13
286835,code15/286835,6
287035,code15/287035,6
2876563,code15/2876563,6
287886,code15/287886,6
2884560,code15/2884560,6
2885042,code15/2885042,6
2885477,code15/2885477,6
2891124,code15/2891124,6
2893730,code15/2893730,6
2893752,code15/2893752,6
2893891,code15/2893891,6
2894674,code15/2894674,6
2904282,code15/2904282,6
2905181,code15/2905181,6
2915792,code15/2915792,6
2920113,code15/2920113,6
2920543,code15/2920543,6
2921689,code15/2921689,6
2926529,code15/2926529,6
2938437,code15/2938437,6
2941329,code15/2941329,6
2942379,code15/2942379,6
2942706,code15/2942706,6
2944908,code15/2944908,6
2947390,code15/2947390,6
2949176,code15/2949176,6
2954200,code15/2954200,6
2958419,code15/2958419,6
2967158,code15/2967158,6
2967466,code15/2967466,6
2967665,code15/2967665,6
2969444,code15/2969444,6
2977630,code15/2977630,6
2980325,code15/2980325,13
2980705,code15/2980705,6
2984278,code15/2984278,7
2985754,code15/2985754,6
2985818,code15/2985818,6
2991256,code15/2991256,6
2996517,code15/2996517,6
2996959,code15/2996959,6
2998554,code15/2998554,6
3010142,code15/3010142,6
3020202,code15/3020202,6
3023090,code15/3023090,6
3027740,code15/3027740,6
3029925,code15/3029925,6
3040010,code15/3040010,6
3046991,code15/3046991,6
3051628,code15/3051628,6
3051653,code15/3051653,6
3057244,code15/3057244,6
3064300,code15/3064300,6
3068004,code15/3068004,6
3096754,code15/3096754,6
30990,code15/30990,6
3108110,code15/3108110,6
3117808,code15/3117808,6
3120584,code15/3120584,6
3127145,code15/3127145,6
3135007,code15/3135007,6
3137276,code15/3137276,6
3139304,code15/3139304,6
3141544,code15/3141544,6
3153013,code15/3153013,6
3153031,code15/3153031,6
3157817,code15/3157817,6
3175964,code15/3175964,6
3180094,code15/3180094,6
3188137,code15/3188137,6
3193243,code15/3193243,6
3195515,code15/3195515,6
3197657,code15/3197657,6
3200530,code15/3200530,13
3206903,code15/3206903,6
3211603,code15/3211603,6
3225763,code15/3225763,13
323833,code15/323833,6
329227,code15/329227,6
332174,code15/332174,6
333354,code15/333354,6
3394589,code15/3394589,6
3399393,code15/3399393,6
3401766,code15/3401766,6
3405537,code15/3405537,6
3408028,code15/3408028,6
3412243,code15/3412243,6
346062,code15/346062,6
355871,code15/355871,6
357655,code15/357655,6
360314,code15/360314,6
3626738,code15/3626738,6
3630865,code15/3630865,6
3631492,code15/3631492,6
371980,code15/371980,6
3789788,code15/3789788,6
3793342,code15/3793342,6
3797987,code15/3797987,6
37987,code15/37987,6
3799498,code15/3799498,6
384733,code15/384733,6
390178,code15/390178,6
396556,code15/396556,6
398132,code15/398132,6
398190,code15/398190,6
407543,code15/407543,6
408503,code15/408503,6
416643,code15/416643,13
417958,code15/417958,6
4195420,code15/4195420,6
419710,code15/419710,6
4199725,code15/4199725,6
4199751,code15/4199751,6
420623,code15/420623,13
4208460,code15/4208460,6
4212284,code15/4212284,6
4212873,code15/4212873,6
4223,code15/4223,7
423180,code15/423180,13
4238630,code15/4238630,6
4244783,code15/4244783,6
4244784,code15/4244784,6
424846,code15/424846,6
4249365,code15/4249365,6
4252920,code15/4252920,6
425517,code15/425517,6
4260239,code15/4260239,6
4265185,code15/4265185,6
4266987,code15/4266987,6
42796,code15/42796,6
434158,code15/434158,6
4388217,code15/4388217,6
4392673,code15/4392673,6
4395984,code15/4395984,6
4398305,code15/4398305,6
4406287,code15/4406287,6
4410229,code15/4410229,6
4414044,code15/4414044,6
44211,code15/44211,6
446844,code15/446844,7
457482,code15/457482,6
460857,code15/460857,6
46612,code15/46612,6
474396,code15/474396,6
488994,code15/488994,6
503001,code15/503001,6
512610,code15/512610,6
513186,code15/513186,6
5247,code15/5247,6
531590,code15/531590,6
532491,code15/532491,6
53306,code15/53306,6
542995,code15/542995,6
54474,code15/54474,6
54550,code15/54550,6
545883,code15/545883,6
547574,code15/547574,6
549095,code15/549095,13
552815,code15/552815,6
563637,code15/563637,6
568658,code15/568658,6
571465,code15/571465,6
579462,code15/579462,6
582859,code15/582859,6
58452,code15/58452,6
592509,code15/592509,6
61082,code15/61082,6
611196,code15/611196,6
625675,code15/625675,6
631042,code15/631042,6
632268,code15/632268,6
634675,code15/634675,6
636069,code15/636069,6
636220,code15/636220,6
666055,code15/666055,6
66969,code15/66969,6
679332,code15/679332,6
68665,code15/68665,6
697064,code15/697064,6
702169,code15/702169,6
704086,code15/704086,6
706073,code15/706073,6
706588,code15/706588,6
71740,code15/71740,6
719654,code15/719654,6
739322,code15/739322,6
746470,code15/746470,6
758600,code15/758600,6
763678,code15/763678,13
769569,code15/769569,6
774079,code15/774079,13
782629,code15/782629,6
784828,code15/784828,6
793116,code15/793116,6
795649,code15/795649,6
798273,code15/798273,6
80760,code15/80760,6
825265,code15/825265,6
82753,code15/82753,6
82859,code15/82859,6
851785,code15/851785,6
854857,code15/854857,6
858335,code15/858335,6
862489,code15/862489,6
87618,code15/87618,6
885745,code15/885745,6
903239,code15/903239,6
903545,code15/903545,6
911066,code15/911066,6
92971,code15/92971,6
931087,code15/931087,6
937941,code15/937941,6
939048,code15/939048,13
94232,code15/94232,6
944678,code15/944678,6
950933,code15/950933,6
952626,code15/952626,6
968008,code15/968008,6
